source,target,con_type,con_year
1988,2063,f,7
4182,4366,f,2
3923,3935,v,4
5407,5435,f,5
6369,6499,f,2
192,488,f,2
4838,5225,f,5
6189,7321,f,7
5038,5129,f,7
5306,5126,f,7
2882,2797,f,5
2202,1982,b,6
3208,3192,f,4
1139,834,f,3
4481,4482,f,4
4493,4560,f,2
7208,7102,f,3
382,8802,f,5
105,72,f,3
1444,8132,f,6
2704,2714,f,1
5574,8614,f,4
3122,2954,f,3
841,1062,f,5
9891,9929,v,6
7385,7278,b,4
2971,3016,f,1
7230,7168,f,2
3945,3947,f,1
3524,4479,b,5
8664,8597,f,6
2686,2702,f,3
4222,8453,f,4
4265,4262,f,5
1795,2080,f,1
9068,4526,f,3
5085,7182,f,6
3162,3229,f,3
1344,751,f,4
280,412,f,4
4431,4455,f,1
3559,2589,b,4
9014,8417,f,3
1139,1213,v,5
1101,1142,f,4
4578,9120,f,4
5609,5459,f,5
4932,4732,f,7
1045,1183,b,4
8373,4210,f,3
2086,1859,f,2
1348,757,f,4
3570,3688,f,4
1969,1973,f,2
59,176,f,1
789,1391,f,3
2570,2604,f,4
1245,1170,f,1
3748,8308,f,4
1521,1324,f,2
304,513,f,1
2232,2172,f,3
1449,1093,f,1
5263,5252,f,1
3431,3251,f,3
1678,1609,f,7
4496,4499,f,4
4324,4368,f,4
3248,3373,f,2
1330,1112,f,1
2467,2489,f,2
4713,5229,f,7
3545,3568,f,5
4014,4001,f,2
1143,1143,f,3
4420,247,f,3
1999,2052,f,4
9756,9440,f,5
3533,3738,f,2
2560,2541,f,2
9621,9620,f,6
1871,1867,f,3
342,8035,f,4
3356,3355,f,1
2050,2156,f,1
1595,1897,f,1
4820,4829,f,1
2689,2684,b,5
93,552,f,1
3315,3384,f,1
592,4548,v,4
5474,5427,f,5
2590,2586,f,2
3896,8406,f,3
5153,5289,f,7
1384,1308,f,3
1794,1798,f,5
1442,1430,f,2
5169,5279,f,3
2657,2661,f,1
7344,2631,f,3
1470,1458,f,1
9036,336,b,4
10039,9859,v,6
2066,2111,f,1
3497,3447,f,4
4873,4884,f,5
7254,6267,f,6
913,920,f,4
2823,2889,f,1
7121,7137,f,5
7448,6072,f,4
3567,3604,f,1
3920,3927,f,1
4112,4205,f,4
2212,1772,f,5
1134,923,f,1
4968,4981,f,1
7257,6078,f,4
2700,2702,f,2
3658,3654,f,1
8757,4817,f,2
1112,750,f,7
5354,5363,f,1
4072,3908,f,2
5028,5073,f,6
3765,8808,b,5
2956,2992,f,5
9468,9025,f,5
6128,5027,f,6
998,1482,f,4
6633,7245,f,5
2873,2879,f,2
1151,8113,f,5
198,352,f,2
6635,6278,f,3
7448,7419,b,6
1977,1939,f,3
8105,1035,v,4
1991,1408,f,7
5296,5301,f,2
1781,1745,b,4
1466,1315,f,3
1687,1914,f,1
7374,7366,f,1
3324,3476,b,5
8802,4616,f,5
5439,5587,f,4
5105,5141,f,1
4846,4991,f,3
2523,2518,f,1
1293,837,f,2
552,532,f,5
1870,1281,f,4
1295,772,v,5
4264,4258,f,1
3325,3343,f,4
980,1332,v,5
4280,9166,f,5
1293,8113,f,2
3606,3503,f,1
7178,7376,f,5
4797,4919,f,3
4822,7412,f,7
4891,4873,f,2
6144,6146,f,3
9001,5289,f,3
1027,1012,f,5
1696,1688,f,1
1796,1773,f,3
6401,6371,v,6
561,586,f,1
2077,2161,v,6
1484,867,f,5
892,1186,f,6
845,1076,f,1
3383,3376,f,3
4502,4539,f,1
7124,6480,f,7
8054,525,f,5
3391,3409,f,3
1048,895,f,6
1332,805,f,2
5597,5598,b,5
4331,4121,f,1
9350,7321,f,7
2913,2712,b,4
3965,3186,f,5
5488,5128,f,7
3179,2966,f,4
7284,7280,f,1
2871,2859,f,1
6296,6319,f,1
88,96,f,5
926,1153,f,5
5146,5086,f,2
1122,1423,f,4
4106,4131,f,4
4467,4380,f,5
4871,4847,f,4
1403,1122,f,3
1029,1179,f,2
1207,869,f,5
6224,6216,f,1
1844,1843,f,5
2491,2678,v,4
526,543,f,1
8809,8242,f,5
1177,866,f,3
4915,4753,f,7
7275,8715,f,4
2146,1929,f,3
2893,9019,f,4
1968,1012,f,6
1325,1776,f,7
8816,4817,v,4
194,463,f,2
6262,7214,f,6
3463,3497,f,3
3457,3362,f,5
591,580,f,1
4727,9627,v,6
326,497,b,4
478,337,f,1
5080,5296,f,6
3193,500,f,4
6282,7250,f,7
3715,3718,f,2
3504,3718,f,5
5299,5131,f,3
6128,6088,f,2
5430,8650,f,3
4341,4348,f,1
2186,8104,v,6
2066,945,b,5
2186,2247,f,1
463,638,f,2
2780,2882,f,1
1827,1624,f,5
415,412,f,1
588,582,f,1
1034,1273,f,5
1290,1898,f,6
4210,4216,f,2
1501,8132,f,3
3148,3102,f,5
1179,1015,f,4
3063,3024,f,1
4059,3953,f,1
1141,1145,f,4
248,43,f,1
4289,4279,f,3
3316,3317,f,3
5118,5266,f,5
7581,4710,f,6
6468,7206,f,6
1062,761,f,7
1243,1314,f,7
4435,8510,f,4
6303,7405,f,6
4707,4854,f,7
5590,5515,f,3
2027,1691,f,7
973,1033,f,2
4951,4948,f,1
6172,7328,f,2
5200,5277,f,6
4736,4967,f,1
6072,6627,f,2
1407,1122,f,4
6370,6372,f,1
225,226,f,2
5439,5496,f,1
6114,6112,f,7
1374,1013,f,3
2230,1654,f,5
3703,3612,f,4
5216,5206,f,7
2539,2562,f,1
7262,6077,f,4
6233,6230,f,1
1955,1629,f,6
4726,4814,f,3
1947,8159,f,3
2235,1597,f,1
1238,1967,f,5
57,330,f,4
78,97,f,3
1601,1722,f,2
1112,1342,f,1
7390,6616,f,6
5427,5393,f,1
751,1325,f,4
1627,1024,b,4
3232,8267,f,3
2003,738,v,6
1775,1794,f,3
984,1980,f,7
1151,875,b,5
3744,4612,f,5
4180,4186,f,3
8233,2246,f,6
3279,3324,f,5
7140,7184,f,5
1608,2030,f,7
4450,8470,v,4
1780,2108,f,4
4164,4269,f,3
8097,8069,f,3
1202,1794,f,4
6130,6128,f,1
4715,4846,f,3
2103,1811,f,1
1861,1854,f,1
4893,7690,f,7
9028,746,f,6
1989,1944,f,5
6188,7165,f,3
2012,1786,f,4
3399,3434,f,4
4386,4390,f,5
3195,3037,f,2
4796,4854,f,1
7448,6057,f,1
2157,2044,f,2
885,734,f,7
9310,6390,b,4
763,771,f,4
4920,7576,b,4
3843,3970,f,4
6333,6623,f,3
894,899,f,1
1073,8133,f,2
174,43,f,1
2376,2385,f,1
9268,4840,f,5
4803,4910,f,6
2392,2393,f,2
817,1339,f,7
2556,2877,f,5
2657,2672,f,4
204,4241,f,4
5249,5092,f,7
1387,1464,f,2
4607,4461,f,3
190,69,f,4
4351,4329,f,2
109,480,f,5
295,508,f,3
4794,4923,f,6
9545,3185,f,5
253,4342,f,4
1240,1168,f,1
5547,2634,v,6
2682,2718,f,1
3606,3675,f,1
2364,2380,f,4
18,179,f,2
4890,4884,f,1
6276,6071,f,3
2208,1798,v,4
1253,1261,f,2
1612,1966,f,2
51,72,f,5
7431,6433,f,2
1759,2112,f,2
1782,1778,f,1
7441,5627,f,4
5405,5385,f,6
3942,3964,f,3
2861,2877,f,2
947,1237,f,7
2426,2445,f,4
835,1536,f,4
2979,3208,f,5
3937,3924,f,1
5062,5148,f,1
2045,2090,f,2
2780,2882,f,5
1077,770,f,5
6453,9429,f,5
4031,3947,f,3
3137,2976,f,5
5158,5161,f,2
5421,5507,f,2
1107,1013,f,4
5087,5108,f,2
4999,9269,f,4
5105,9584,f,6
4455,4240,f,5
5536,5191,f,5
7330,6412,f,4
1858,2208,f,3
6159,2631,f,5
1745,1754,f,4
8026,361,f,2
1222,1481,f,2
3934,4061,f,5
3322,3338,f,1
1738,2105,v,4
1220,1606,f,3
1738,2079,b,4
31,4537,f,3
4384,4404,f,1
4852,4853,f,3
3241,3045,f,1
2236,1588,f,5
5353,8657,f,2
1150,1482,v,5
821,1324,f,5
6056,6060,f,1
3364,3365,f,4
7410,6174,b,5
5300,5127,f,1
5138,5213,f,3
8571,7198,f,3
1643,1639,f,4
2981,2982,f,2
582,4482,f,4
1144,1141,f,4
7310,5027,f,2
754,1340,f,1
2389,2397,f,1
2188,1442,f,7
4275,4143,f,4
7773,7773,f,6
5361,5346,f,1
7310,5252,f,7
2090,1530,f,1
2166,987,f,7
6627,6057,f,1
2504,2497,f,5
3333,3323,f,2
3932,4029,f,2
1756,1587,f,4
1895,2357,f,3
9835,9811,f,6
3463,3376,f,2
1817,1584,f,5
9292,5291,f,5
1142,1511,f,4
4084,4093,f,1
5421,5528,f,2
8587,7205,f,6
3147,3045,f,2
3877,4043,f,4
1412,1204,f,5
856,1758,f,7
2806,8016,f,2
5207,5209,f,1
7325,7242,f,1
1183,1193,f,4
9675,2666,f,5
4934,4921,f,2
4743,4727,f,3
4852,4853,f,2
5354,8668,f,2
198,78,f,5
5189,2636,f,3
2140,1647,f,4
6283,6598,f,5
4243,8386,f,3
3374,3752,b,5
3501,3685,f,1
3660,3740,f,2
513,545,f,2
1423,1336,f,1
79,706,f,4
4280,4228,f,3
5292,5126,f,2
4048,8375,f,3
3304,3332,f,2
951,1967,v,4
4185,4241,f,2
818,1355,f,7
4999,5004,f,1
6156,8592,f,5
4266,525,f,5
902,1053,f,2
7219,6203,f,5
7181,6138,f,3
3339,3323,f,3
1876,1657,f,5
1816,1883,f,2
1074,1480,f,1
9580,9577,f,4
280,636,b,4
1822,1318,f,6
2634,5094,f,3
2064,9468,f,5
8596,8610,f,2
482,627,f,2
4220,4244,f,5
357,428,f,3
3525,3710,f,4
3370,3470,f,1
4806,4813,f,1
2245,1816,f,2
8493,8429,b,4
5116,5128,f,6
14,3,f,2
1956,1618,f,7
3237,3125,f,4
1634,1985,f,3
7404,6103,f,4
6148,6134,f,1
2600,2559,f,2
1221,1285,f,3
1407,8110,v,5
5043,5034,f,4
2023,1679,f,3
3481,3356,f,2
1359,1142,f,1
661,189,f,1
1876,1670,f,3
6122,6111,f,1
3875,4078,f,4
4110,554,f,4
3478,127,f,5
95,350,f,3
4385,4395,f,1
3933,4023,f,2
5296,5080,f,5
3948,8381,v,4
315,59,f,1
310,303,f,2
7406,6148,f,3
27,4556,f,5
7396,7192,f,5
3910,3933,f,1
5424,5536,f,2
4817,4794,f,2
3726,3726,f,5
8186,1173,f,5
1838,1918,f,5
2880,2883,f,5
1609,1600,f,1
2115,1249,f,7
345,544,f,5
5066,5273,f,3
1059,1331,f,3
1174,1312,f,3
8139,1109,f,2
1906,9513,v,7
6136,7102,v,4
2903,2684,b,5
6173,6182,f,1
2148,880,f,7
2479,2471,f,1
561,586,f,2
3066,3191,f,3
464,477,f,4
2376,2429,f,4
6567,6202,f,5
3023,3186,f,3
7284,7408,f,3
7368,7357,f,2
8716,2619,f,2
3373,3311,f,2
16,640,f,4
9005,2016,f,4
8678,9591,f,6
1589,1593,f,4
9244,3751,f,5
4518,4500,f,1
1754,1792,f,1
3943,479,f,4
1049,9027,f,7
4979,4968,f,1
2515,2526,f,1
123,4330,f,5
2702,2695,f,2
4989,4994,f,2
7402,6314,f,7
6349,9426,b,6
1727,2188,f,6
4838,4839,f,1
3593,9214,f,4
6291,8651,b,4
2718,2551,f,3
9411,9404,f,5
1775,1693,f,6
1814,2171,f,7
3196,3191,f,1
9308,6362,f,4
2121,1624,f,7
2174,1840,f,2
9307,4822,v,6
7155,6403,f,2
5163,5044,f,1
11,479,f,5
1725,1687,f,6
4139,4136,f,1
54,9,f,3
455,164,f,1
1904,1816,f,4
3292,3252,f,1
3313,3364,f,4
363,445,f,1
1782,1993,f,5
5362,5363,f,1
5566,5359,f,4
8231,1842,f,7
2224,1742,v,5
1667,1837,f,1
3169,3183,f,1
4961,4817,f,3
2755,2742,f,2
2819,2816,v,5
8744,1380,f,5
6254,6250,f,2
987,1003,f,1
4714,5136,v,7
774,772,f,1
5289,5270,f,5
4957,4851,f,5
2683,2855,f,4
746,958,f,6
3066,3179,f,4
5310,5132,f,3
264,153,f,1
2910,2914,f,2
1924,9056,b,4
8151,1939,f,5
1968,1829,f,5
229,375,f,4
4802,4798,f,1
81,123,f,3
2083,2024,f,3
4693,4997,f,3
1801,2082,f,1
5303,9575,f,7
7284,6101,f,1
4340,4133,f,4
2438,2374,f,3
6504,6500,f,1
8309,8308,f,2
6211,6079,f,2
4351,4355,f,1
2002,1742,v,5
7105,7116,f,3
1649,1706,f,2
7243,6447,f,2
6188,7385,f,3
7419,7236,f,7
4904,4931,f,1
3573,3601,f,3
4701,4772,f,4
6128,5129,f,6
3389,3479,f,5
7310,7329,f,4
7389,7441,f,5
2539,2562,f,4
3153,3146,f,1
2949,3186,f,4
9,277,v,5
5135,5143,f,1
116,108,f,3
1732,1783,f,1
2849,9004,f,4
539,538,f,4
3588,3694,f,3
1215,840,f,5
250,234,f,4
3213,3151,f,2
3753,9221,f,5
261,2679,v,4
3364,3287,f,5
244,235,f,1
3900,3987,f,2
1867,1889,f,6
8375,3865,f,4
4759,4746,v,7
2517,2471,f,1
5443,5357,f,1
1288,1361,f,3
4602,4546,f,5
5461,6113,f,2
427,148,f,4
316,335,f,1
8637,5587,f,4
926,1153,f,1
2838,2805,f,2
1124,1116,f,2
6066,6294,v,4
5249,5186,v,5
4873,4754,f,4
5590,5578,f,4
3858,4033,f,4
8305,3655,b,4
5278,7319,f,2
1765,1935,f,7
1120,970,f,3
4619,4417,f,1
1306,1923,f,6
2403,2397,f,4
8717,6563,f,2
507,75,f,3
3503,3691,f,1
366,377,b,5
4479,3530,f,4
1705,1653,f,4
3014,2975,f,5
8221,2082,f,2
4942,4941,f,1
2008,9467,f,5
1355,1925,f,6
1177,1374,f,4
6509,4736,v,5
3929,3931,f,3
5302,5128,f,1
3615,3742,f,3
734,809,f,7
1871,8114,f,6
2133,1628,f,1
2594,9657,f,5
841,771,f,7
1421,1408,f,6
1585,1871,f,2
8138,2104,f,6
5243,6183,f,5
8246,3412,f,2
1629,1623,f,1
1963,1955,f,2
7399,6095,f,4
2684,2689,f,3
3992,3972,f,3
5535,7189,f,5
2505,2470,f,4
6191,6188,f,4
3629,3522,f,1
1689,1894,f,2
7185,7128,f,2
6331,6517,f,7
7327,8070,f,4
7394,6109,f,1
5303,5307,f,3
134,715,f,1
5248,5307,f,6
2160,1733,f,5
4303,4309,v,5
4796,4799,f,2
21,462,f,1
1884,9086,f,5
6229,7193,f,1
8272,2992,f,2
5026,5266,f,5
215,85,f,2
2620,2622,f,1
3389,3670,b,5
2466,2493,b,5
3135,3200,f,1
4786,4708,f,4
6115,6427,f,1
4858,4862,f,7
3440,3304,f,2
820,8135,f,3
4436,4424,f,3
9004,2818,f,5
4748,4877,f,3
8091,7296,f,7
3049,3009,f,3
1760,1950,f,1
1601,1691,f,5
598,458,f,1
2988,2989,f,1
2133,2138,f,1
1468,794,f,3
4100,8374,f,4
3359,3351,f,2
2900,2913,f,2
1139,993,f,2
6410,6326,f,3
6277,6082,v,6
4907,4778,f,2
4115,4131,f,3
3095,3179,f,4
2986,3225,f,4
405,628,f,2
8033,9457,f,4
7152,4914,f,6
5284,7402,f,6
2049,2206,f,2
3393,3360,f,4
8103,922,f,2
6313,9384,f,5
1066,1136,f,3
1299,1296,f,3
7424,6465,f,6
2229,1833,f,3
7116,7108,b,5
2061,1638,f,7
4706,8084,f,3
3503,3676,f,4
4721,4862,f,5
2025,2018,f,1
8014,2520,f,3
2442,2447,f,5
4090,3871,f,4
4769,4884,f,4
59,315,f,1
1823,1708,f,6
4088,4072,f,5
8497,8458,f,3
5313,5134,f,2
1650,1755,f,1
8376,3982,f,4
8255,3406,f,4
2167,2166,f,3
3191,3205,f,4
304,3365,f,3
66,412,f,3
4334,312,f,5
4891,4875,f,7
6330,4835,f,3
3362,3452,f,3
2461,2423,b,4
3199,2982,f,2
2249,1817,f,2
2969,3128,f,1
6195,6383,f,4
1017,8190,f,6
8370,3909,f,3
2505,2514,f,3
8536,7422,f,4
4970,7576,f,5
4292,4278,f,1
3517,3538,f,4
5250,5116,f,3
4470,4419,f,1
847,999,f,1
81,123,f,5
1907,43,f,5
5314,5303,f,1
2050,2240,f,7
4790,4774,f,2
9375,7141,v,5
7244,7249,f,1
2798,2797,f,1
1526,4979,f,4
2019,2029,f,2
4925,4855,f,6
6082,7215,f,6
4907,4904,f,1
2003,2004,f,6
3914,8099,b,4
4996,5634,f,6
2977,2981,f,2
3035,3157,f,5
2775,3559,v,4
5113,8792,b,5
395,276,f,1
9350,7390,f,6
2053,1798,f,3
1326,1077,b,4
984,807,f,4
6490,6202,v,6
7236,7419,f,4
406,483,f,3
633,1,f,3
1055,735,f,4
2086,1740,f,1
9597,8615,f,5
9126,572,f,5
3536,3716,f,5
874,1026,f,2
8142,8119,b,5
1123,961,f,1
1020,2241,b,4
1606,1145,f,2
3400,3415,f,1
2951,3026,f,3
9697,8293,f,5
3118,3144,b,4
935,1088,f,7
5428,7136,f,7
5285,4859,f,6
4402,4406,f,3
3001,2977,f,3
6304,6262,f,4
2589,3559,f,4
2468,2493,f,4
9178,4320,f,5
7410,8715,f,5
5036,5535,f,4
4481,4490,f,1
3914,3905,f,2
5460,5574,f,1
5072,5070,f,1
1872,781,f,4
3686,3655,f,1
4864,4968,f,1
8821,954,f,2
4608,4623,f,1
4234,4284,f,1
6114,6108,f,4
4759,4983,f,2
9189,211,f,5
9364,8567,f,5
1916,1690,f,5
1404,1349,f,2
4324,4131,f,5
4930,4994,f,2
6475,6503,f,2
3643,4674,f,2
8789,3953,f,5
6162,6137,f,4
580,37,f,3
1330,1411,f,5
1071,1216,f,5
4015,4000,f,3
1606,8140,f,3
52,285,f,2
1820,1871,f,5
4676,4674,f,1
1712,1924,f,5
1131,1486,f,6
297,4604,f,4
1361,1355,f,6
6425,6248,f,6
2401,2460,f,1
840,1295,f,5
6185,6179,f,6
132,362,f,2
6223,7255,f,6
1166,1015,f,7
1685,1692,f,1
8366,8348,f,3
1998,2088,f,4
1784,1805,f,6
4766,4869,f,4
5126,9557,f,5
1776,1740,f,5
1756,1630,f,4
4062,4049,v,5
4979,4964,f,1
5156,5267,f,7
4865,4871,f,6
7277,7293,f,3
179,47,f,3
4341,4337,f,1
3694,3650,f,1
4552,4559,f,5
7192,7189,f,1
84,9178,f,4
9166,4110,f,4
4287,4350,f,2
2322,1509,b,4
899,1255,f,2
1228,1960,f,2
3340,3477,f,2
1817,1819,f,6
4905,4983,f,2
8455,622,f,4
2104,763,f,6
8082,5138,b,5
999,1364,f,2
5535,5400,f,2
3003,2995,f,4
1509,1492,f,2
5101,5031,f,5
488,481,f,4
3234,4221,f,2
3354,3271,f,3
1382,1382,f,7
5576,5582,f,1
5230,5226,f,2
1321,1300,f,3
9156,8417,f,5
1935,1729,f,4
5430,8650,f,2
2494,2501,f,2
7321,6445,f,6
521,516,f,1
3137,3144,f,2
2593,2788,f,5
2560,2584,f,2
4323,4239,f,3
8090,5152,f,4
1875,1885,f,3
2789,2773,f,3
750,1112,f,1
4116,4586,f,5
6503,7116,f,6
9114,7125,f,5
5490,5580,f,3
1918,1837,f,2
6453,6461,f,1
5498,8752,f,5
3499,3499,f,4
2729,2706,v,4
5306,5127,f,4
2684,2879,f,4
7200,7204,v,5
9851,6292,f,7
3918,3933,f,5
1721,1890,f,6
570,566,f,4
8515,2994,f,2
8299,3245,f,5
2806,2873,f,2
6525,6242,v,6
9843,9346,f,6
323,115,f,4
2052,2222,f,4
3875,3898,f,5
4707,4776,f,2
150,36,f,1
993,1139,f,1
1599,8203,f,4
3655,3594,f,1
4582,4460,f,1
1717,2361,f,3
1761,858,f,5
748,1417,f,2
1698,2053,f,4
8467,4396,f,3
3168,2944,f,3
3668,3529,f,5
5302,7280,f,7
1109,1262,f,7
8045,397,f,4
10155,7357,f,7
4088,7564,f,5
4732,5371,f,7
4122,4231,f,3
3137,3122,f,1
2981,2991,f,1
794,935,f,5
3237,3035,f,1
2878,2466,b,4
8694,5614,f,2
255,600,f,3
951,1317,f,1
4701,4763,v,5
4799,4792,f,7
370,262,f,3
1402,9512,f,6
6116,6255,f,1
4902,4809,f,2
2151,1852,b,4
2441,8061,f,3
4789,4784,f,5
1313,870,f,7
6255,5463,f,5
216,3434,v,5
5595,8681,f,3
4239,4323,f,5
2370,2442,f,1
9595,5303,b,7
3311,3330,f,3
4714,8816,v,7
3359,3461,f,1
1210,1781,f,6
2823,2846,f,5
3953,3917,f,2
4090,4052,f,1
750,1112,f,2
6310,6166,f,5
2526,2528,f,1
1634,1985,f,6
4232,4287,f,3
2531,2505,f,3
2885,2873,f,4
7231,7249,f,1
3673,3518,f,3
2447,2382,f,1
2080,1859,f,4
9394,9401,f,6
633,266,f,4
465,8027,f,3
2616,2614,f,1
2205,1737,f,5
2462,2470,f,4
4817,4961,f,7
3316,3258,f,4
6166,6152,f,1
6284,2735,f,6
4136,4139,f,4
4749,8102,v,7
6536,6220,f,4
2183,1885,f,6
4518,4500,f,3
5400,5486,f,7
1155,1381,f,5
1285,1067,f,4
7120,6234,f,5
26,42,v,4
1414,1342,f,2
4710,4705,f,1
7411,7320,f,4
4056,3845,f,4
2905,2901,v,5
7316,7405,b,4
5611,5391,f,1
4568,4275,f,4
8009,2651,f,3
5137,5293,f,1
5174,4940,f,7
2092,8229,f,3
1583,9509,f,6
4692,4805,f,2
8816,6266,v,4
6153,5231,f,3
2336,2036,f,1
2426,2378,f,1
5052,5185,f,3
6567,6281,b,4
3045,3241,f,2
6234,6225,f,1
1806,2000,f,6
9285,4744,v,4
2473,2480,f,1
4093,4080,f,1
10009,1012,f,7
5373,5558,f,4
4528,4500,f,4
1382,1618,f,6
5393,5383,f,1
491,686,f,3
5308,5310,f,4
4910,4839,f,6
4803,9292,f,7
694,321,f,2
1165,2067,f,2
3479,3477,f,4
4285,4286,f,3
255,22,f,2
6178,6094,f,7
2572,8343,f,4
1932,1928,f,3
3870,3875,f,1
107,317,f,1
3665,3714,f,5
3012,3113,f,1
4773,4922,f,4
4124,4131,f,1
1463,1436,f,7
360,196,f,2
5225,5073,f,6
224,378,f,3
7110,5698,f,1
3739,3531,f,2
3300,3292,f,5
3162,3229,f,2
3863,3865,f,1
693,266,v,4
4628,4484,f,2
3525,3501,f,1
5143,5301,f,2
1220,2188,v,7
5211,5204,f,1
1174,1179,f,1
285,281,f,4
2850,2813,f,4
3143,3233,f,2
7139,7125,f,2
7250,6325,f,4
9519,1292,f,4
1265,1055,f,2
2013,2206,f,2
5189,5190,f,4
2075,1324,f,7
3675,3725,f,3
4861,4964,b,5
4944,4956,f,1
3900,3934,f,3
4787,4996,b,4
9932,9748,f,6
525,135,f,2
3291,3250,f,2
636,285,f,2
2525,2524,f,5
253,4518,b,4
535,544,f,1
5259,5250,f,1
2560,8341,b,4
989,1002,f,5
4526,4252,f,4
9187,4339,f,4
1137,844,f,2
1583,1814,f,6
7435,6233,f,7
4835,6330,f,3
2591,2565,f,2
2103,2091,f,1
3488,3278,f,4
10024,2124,f,7
6091,7230,f,4
3928,4199,f,4
4090,4052,f,3
478,627,f,4
3333,3457,f,4
1394,869,f,1
649,411,f,2
4187,4168,f,1
554,123,f,4
1051,1259,f,1
5580,5382,f,4
5379,5613,f,2
6101,6139,f,1
1608,1827,f,5
4370,4366,f,1
3657,3688,f,3
8219,9432,f,7
6380,6212,f,7
1706,1762,f,4
2003,2004,f,1
2104,2157,f,5
2044,2207,f,5
5218,5376,f,5
3190,3037,f,5
5380,5596,f,4
7360,7366,f,1
6471,7110,f,7
7565,3971,b,5
6332,7245,f,6
637,463,f,5
4432,565,f,3
792,950,f,2
9395,6180,b,7
3373,3311,f,4
6512,5463,f,6
2913,8063,b,4
1799,2082,f,3
2151,2212,f,6
1152,916,b,6
2392,2396,f,3
6148,7247,f,5
7204,6190,f,3
5027,5279,f,5
1758,1955,f,2
66,400,f,4
2947,3012,f,3
2594,2595,f,3
4102,4083,f,2
5290,5280,f,3
9950,5474,v,6
310,303,f,3
3457,3450,f,2
3671,3587,f,5
1112,1417,f,4
4036,7565,f,2
5052,5180,f,4
9467,2008,f,4
239,728,f,2
7204,6234,f,4
4909,4907,f,6
8249,3009,f,5
4381,4490,f,1
2405,2389,f,4
4884,5144,f,7
1995,10124,b,7
9188,4177,f,4
3286,3237,f,2
8397,3930,f,2
2652,2673,f,1
6633,6065,f,7
6528,6521,f,1
8228,1879,f,5
3593,9243,b,4
2316,5248,f,2
2236,1660,f,6
4000,4000,f,5
872,1097,f,5
6526,6426,f,1
5070,5250,f,3
549,719,f,1
5295,5310,f,4
4959,6379,f,6
8223,1857,f,3
10095,8107,f,7
3304,3440,f,4
4978,4723,f,5
3175,8238,f,2
4331,4163,f,5
4749,9915,f,7
1691,1683,f,1
4730,4735,f,2
3172,3102,f,4
1889,1430,f,7
3250,3481,f,1
4837,4776,f,7
8405,4061,f,3
1449,1449,f,4
2079,2164,f,4
3883,3922,f,3
183,7,f,1
3598,3655,f,5
815,1587,b,6
5555,5600,f,1
4339,4357,f,4
4442,4454,f,1
1292,844,f,3
556,520,f,3
2245,1223,f,7
1936,1961,f,3
6187,7239,b,5
4059,4105,f,4
5116,5287,f,1
640,404,f,1
10057,5502,f,7
794,935,f,6
3588,3604,f,1
2425,2411,f,5
6534,6358,f,3
7258,6490,f,5
1196,1474,f,2
7690,5146,f,7
9387,5175,b,6
2196,918,f,7
8250,3368,f,4
4586,4560,f,2
8064,2481,f,3
7130,7132,f,1
2081,1748,f,7
2725,2581,f,2
1288,1642,f,4
556,538,f,5
4380,4400,f,2
7153,7257,f,3
833,10011,f,6
5491,5508,f,4
6349,7303,b,5
1636,1633,f,1
1343,1421,f,6
8792,4813,f,4
6307,6311,f,1
4448,4520,f,2
2087,2048,f,2
6414,6417,f,1
4717,4800,f,1
5150,5253,f,3
4087,4013,f,3
1423,832,v,5
8464,8497,f,3
3616,3623,f,5
4893,4871,f,3
4172,4609,f,5
3444,3432,f,2
7360,6152,f,6
7207,7125,f,7
6,266,v,5
3935,3923,f,4
7404,6135,f,5
5512,5549,f,3
2430,2432,f,4
5061,5534,f,5
5700,7117,f,1
3948,3953,f,2
897,894,f,1
3889,3884,f,1
2454,2374,f,3
5581,7200,v,5
1423,8135,f,4
1918,1699,f,4
2720,2719,f,2
7223,6329,f,2
4627,4398,f,2
2993,2973,f,5
3438,3411,f,3
7331,6498,f,4
1651,1240,f,5
8169,1737,f,6
448,172,f,3
5405,5604,f,2
3031,3003,f,2
4328,9083,f,4
3376,3420,b,4
4042,3926,f,1
808,821,f,3
9979,1664,b,6
3436,3476,f,2
3568,3744,f,3
5275,5199,f,3
4876,4761,f,4
8094,4932,f,3
9439,1446,f,7
6261,7145,f,2
4957,4956,f,1
1413,967,f,2
1502,1436,f,3
3553,3574,f,1
1622,1464,f,5
4078,3905,f,3
1423,1122,f,4
3177,3132,f,1
745,1418,f,2
5141,5305,f,2
2968,3133,f,2
4908,4795,f,2
4799,4922,f,4
2976,3009,f,2
4151,8055,f,5
4923,4946,f,1
52,285,f,1
2526,2528,f,2
2504,2517,f,5
860,948,f,1
2013,9985,f,6
4394,4387,f,1
4065,3953,v,5
2445,2374,f,3
1115,984,f,1
9404,9346,f,7
7144,6498,f,5
3502,3713,f,1
6085,7343,f,3
1048,809,f,1
1449,1452,f,1
6203,9861,f,6
4000,4013,f,1
5631,9918,f,6
2070,1961,f,2
871,1317,f,1
5186,5158,f,3
5188,5266,f,6
1901,1660,f,5
5095,5180,f,1
1480,9009,v,6
7161,7342,f,5
2581,2556,f,5
5012,5010,f,3
2661,2668,f,3
1375,1319,f,3
7338,6413,f,7
5210,5176,f,3
1852,8229,f,4
7336,7343,f,1
9532,8142,f,6
8226,9541,f,7
1315,1319,f,3
1920,1722,f,5
8191,1929,f,4
